,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
626,626,common_voice_es_19739226.mp3,es el primer primate tropical para el cual se ha demostrado su hibernación,it is the first tropical climate for which it has demonstrated its aberration,it is the first tropical mammal and only primate in which hibernation has been demonstrated,BLEU = 27.89 61.5/33.3/27.3/20.0 (BP = 0.857 ratio = 0.867 hyp_len = 13 ref_len = 15),0.578463077545166,0.4745565878378378,3.6226022243499756
627,627,common_voice_es_19636729.mp3,el vídeo muestra a ryan key siendo transportado hacia distintos lugares,the video shows rye and key being transported to different places,the video shows ryan key being transported to different locations,BLEU = 46.92 72.7/60.0/44.4/25.0 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.8934807181358337,0.785891089108911,4.093548774719238
628,628,common_voice_es_19670168.mp3,finalmente esas respuestas se ordenan basándose en diferentes criterios,finally these requests are ordered based on different points,finally those answers are ordered based on different criteria,BLEU = 46.71 66.7/50.0/42.9/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.8040035367012024,0.654320987654321,4.505815029144287
629,629,common_voice_es_19956451.mp3,john está casado con christine cooper una maestra,one is married to christine cooper and master,john is married to christine cooper a teacher,BLEU = 51.70 62.5/57.1/50.0/40.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6704656481742859,0.6225,4.006036758422852
630,630,common_voice_es_20039218.mp3,retoma la tonalidad de fa menor y muestra una estructura de rondó,we are told of the fossil malady in manner and shows a rounded structure,it retakes the f minor and shows a round structure,BLEU = 12.01 35.7/15.4/8.3/4.5 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10),0.5170781016349792,0.5662393162393162,3.251852512359619
631,631,common_voice_es_19632026.mp3,el actual estadio del sporting ha sido nombrado en su honor,the current sporting stadium has been named in its honor,the current stadium of sporting was named in his honor,BLEU = 13.65 70.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9265424013137817,0.5724489795918367,4.701999187469482
632,632,common_voice_es_19769493.mp3,la causa de la flotabilidad no es el agua desplazada,the cause of the fadashibly is not the displaced water,the buoyancy cause its not the displaced water,BLEU = 29.07 60.0/33.3/25.0/14.3 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.649848222732544,0.6859756097560975,3.7613279819488525
633,633,common_voice_es_19724888.mp3,las codornices migratorias consumen grandes cantidades de cicuta una causa conocida de rabdomiólisis,the migratory epidemics consume great quantities of sequoia causticus known as drasimilius,the migratory quails consume a great amount of hemlock a known cause of rhabdomyolysis,BLEU = 7.55 50.0/9.1/5.0/2.8 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14),0.5622184872627258,0.3475303164744159,3.239321708679199
634,634,common_voice_es_18886099.mp3,las sienes parecían prolongarse inmensamente bajo la toca,he seemed to be walking immensely under the table,temples seem to lengthen greatly under the mouth,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.5191963315010071,0.46296296296296297,3.865168571472168
635,635,common_voice_es_19612181.mp3,fue hasta que llegó a la edad adulta que se mudó a nueva york,it was until he arrived at the adult age that he moved to new york,it was when they reached adulthood that they moved to new york,BLEU = 20.33 46.7/28.6/15.4/8.3 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12),0.8884921073913574,0.546706487473038,4.658066749572754
636,636,common_voice_es_19134963.mp3,en consecuencia gibson aceptó integrarse posteriormente a la selección de la república de irlanda,in consequence gibson essayed to interrogate posterity to the selection of the irish republic,as a consequence gibson later accepted to be a part of the republic of ireland national team,BLEU = 7.17 42.9/15.4/4.2/2.3 (BP = 0.807 ratio = 0.824 hyp_len = 14 ref_len = 17),0.5466450452804565,0.25532268795741847,3.9444470405578613
637,637,common_voice_es_19689901.mp3,reportera del the washington post y del the dallas morning news,the reporter of the washington post and the deputy as morning news,she is a reporter of the washington post and the dallas morning news,BLEU = 52.50 75.0/63.6/50.0/44.4 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.6436717510223389,0.7647286821705428,3.7115232944488525
638,638,common_voice_es_19485191.mp3,tras el lema “protejamos a los creadores” hay realmente un ansia privatizadora,evelina the creators adorers adored,behind the motto lets protect the creators there is really a privatizing craving,BLEU = 4.31 40.0/25.0/16.7/12.5 (BP = 0.202 ratio = 0.385 hyp_len = 5 ref_len = 13),0.3512645363807678,0.1536885245901639,2.1340408325195312
639,639,common_voice_es_19595267.mp3,la antigua residencia ha sido restaurada y abierta como museo y atracción turística,the ancient residency has been restored in poland as a museum and tourist attraction,the old residence has been restored and opened as a museum and touristic attraction,BLEU = 27.38 64.3/38.5/25.0/9.1 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14),0.8762820959091187,0.7777449822904368,4.670103549957275
640,640,common_voice_es_19654125.mp3,en modo difícil se obtiene mayor experiencia y grandes cantidades de oro,a difficult way it has a major experience and large amounts of gold,in the difficult mode you gain more experience and great amounts of gold,BLEU = 15.13 46.2/25.0/9.1/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.6407903432846069,0.5172684458398744,4.045328140258789
641,641,common_voice_es_19598365.mp3,aún no es posible visualizar ninguna de las inscripciones en el sitio web oficial,it is not possible to visualize any of the inscriptions in the official word,it is not possible yet to see on the official website who enrolled,BLEU = 21.97 50.0/30.8/16.7/9.1 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13),0.5929815173149109,0.5133198317494937,4.222100257873535
642,642,common_voice_es_19728747.mp3,por lo general los semáforos estaban en comunicación con las estaciones telegráficas cercanas,annually the hemorrhoids were in communication with the stereographic technicians,in general traffic lights were connected to close telegraphic stations,BLEU = 4.99 20.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.37750259041786194,0.10000000000000002,3.060143232345581
643,643,common_voice_es_19150305.mp3,su acceso es por ruta de piedra ripio,saxe acres by a stone roof,its access is through a gravel road,BLEU = 6.87 16.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.4477357566356659,0.07246376811594203,3.035653591156006
644,644,common_voice_es_19728804.mp3,alnasr proviene de damasco y tiene unos veinte años,he comes from damascus and has twenty years,al nasr is a boy in his twenties originally from damascus,BLEU = 7.59 25.0/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.6034721732139587,0.2388369678089304,3.952115058898926
645,645,common_voice_es_19746722.mp3,la documentación disponible hace referencia a carruajes,bonapartes accomplices,the documentation available makes reference to the carriages,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 2 ref_len = 8),0.35221508145332336,0.0,2.493072986602783
646,646,common_voice_es_18449469.mp3,pues si la quieres no hagas nada,well if you want it you dont want it,well if you want it dont do anything,BLEU = 46.71 66.7/50.0/42.9/33.3 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.7067374587059021,0.6310013717421126,3.3764841556549072
647,647,common_voice_es_19709524.mp3,la canción termina con la toma de en donde ganan,the psalm tomes with the ptolemaeus and the decana,the song ends with the winning shot,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7),0.3916102349758148,0.20833333333333331,2.494828939437866
648,648,common_voice_es_19598889.mp3,hay dos tipos de granito visibles en el monte,there are two kinds of granite visible in the mountain,there are two visible types of granite in the hill,BLEU = 23.74 80.0/44.4/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9485544562339783,0.7500000000000001,4.862361431121826
649,649,common_voice_es_19609745.mp3,este ayuntamiento convoca anualmente el premio internacional juan vanhalen para libros de poesía,this junction is annually awarded the international premier one van helsing for poetry books,this council summons annually the international award juan van halen for poetry books,BLEU = 14.95 57.1/23.1/8.3/4.5 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13),0.68684321641922,0.5852417302798982,3.751377820968628
650,650,common_voice_es_19815015.mp3,la venta del libro fue prohibida en las estaciones de tren,the event of the book was prohibited in the train station,the book sale was prohibited in the train stations,BLEU = 40.35 63.6/50.0/33.3/25.0 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.7117416262626648,0.8627717391304347,3.95304012298584
651,651,common_voice_es_19979974.mp3,mientras que su gemela busca su beneficio personal iris busca ayudar a otras personas,meanwhile his generator uses his personal beneficiary irrespons to help other people,while her tween sister seeks personal gain iris cares about helping other people,BLEU = 6.90 25.0/9.1/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.4789009988307953,0.29069767441860467,3.0173590183258057
652,652,common_voice_es_18320019.mp3,¿cuántos coches has tenido,how many trains have been made,how many cars you have had,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.6172950863838196,0.42592592592592593,3.676459312438965
653,653,common_voice_es_19629876.mp3,clasificaciones previas incluían pila en el suborden textulariina del orden textulariida,previous classifications included phyllis in the texan order of texas or order,former classifications included the pila within the textularine suborder of the textulaiida order,BLEU = 7.84 41.7/9.1/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.4490688443183899,0.2883720930232559,3.3944482803344727
654,654,common_voice_es_19124152.mp3,tal paz de espíritu acabó en el momento en que raistlin realizó la prueba,how farsos spirit she ended in the moment that restlessly realized the problem,such state of peace of mind ended when raistlin did the magic test,BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13),0.48966869711875916,0.07692307692307693,2.984178304672241
655,655,common_voice_es_18438322.mp3,¡ ya tiene para el flete de carón,theres water for the fishing carron,you already have for caron freight,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.4464668929576874,0.08333333333333333,2.8276519775390625
656,656,common_voice_es_19721678.mp3,el palacio está construido sobre cimientos de construcciones árabes,the palace is built on the buildings of our construction,the palace was built over the foundations of arabic constructions,BLEU = 10.55 50.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.7123678922653198,0.4263888888888889,3.508516788482666
657,657,common_voice_es_19735891.mp3,su visita oficial comprende las minas del decimocuarto distrito de parís,his official visit increases the minds of the district of paris district,the official visit includes a tour around the mines of the fourteenth district of paris,BLEU = 14.92 66.7/36.4/10.0/5.6 (BP = 0.779 ratio = 0.800 hyp_len = 12 ref_len = 15),0.5049627423286438,0.4777848639455782,3.3965022563934326
658,658,common_voice_es_19770094.mp3,en ese momento albergó las escuelas públicas,in this moment he were public schools,at that moment public schools were accommodated,BLEU = 15.62 57.1/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.646233081817627,0.4508928571428571,3.8190643787384033
659,659,common_voice_es_19741618.mp3,la cafetería de la zona superior se encuentra cerrada,cafeteria of the area is surrounded,the coffee shop of the high zone its closed,BLEU = 9.85 33.3/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.5798330903053284,0.21551724137931036,3.629490613937378
660,660,common_voice_es_19719668.mp3,en la cabecera de la revista siempre ha aparecido publicado un lema,in the cover of the magazine he always appeared published a letter,in the head of the magazine has always been published a motto,BLEU = 19.16 66.7/36.4/10.0/5.6 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.6626270413398743,0.625,4.041232109069824
661,661,common_voice_es_19729658.mp3,el entrenador de germán es el profesor roque rios su anterior entrenador físico,hermann is the professor rocreus his previous physical culture,the coach of german is professor roque rios his previous physical coach,BLEU = 15.12 66.7/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5929509997367859,0.43684710351377026,3.3262760639190674
662,662,common_voice_es_19695455.mp3,es un futbolista profesional jamaicano que juega como portero,he is a professional footballer in jamaica who plays as porter,he is jamaican professional soccer he plays as a goalkeeper,BLEU = 11.73 54.5/20.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.7549883127212524,0.42216721672167207,4.137409210205078
663,663,common_voice_es_19734859.mp3,es la historia piloto de dice,it is the history of us,it is dices pilot story,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.6284088492393494,0.36764705882352944,3.0747945308685303
664,664,common_voice_es_19608168.mp3,texto real en wwwelenganchees,textiles and watts allegonci,the actual text is found on w w w dot eleganche dot e s,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.082 ratio = 0.286 hyp_len = 4 ref_len = 14),0.33892881870269775,0.0,2.4919989109039307
665,665,common_voice_es_19749638.mp3,vivas es considerado como un preso político por defensores de derechos humanos,this is considered as a political presidency for the defenders of human rights,vivas is considered a political prisoner by human rights defenders,BLEU = 11.12 53.8/25.0/4.5/2.5 (BP = 1.000 ratio = 1.300 hyp_len = 13 ref_len = 10),0.5466114282608032,0.6162076481077867,3.590031862258911
666,666,common_voice_es_19993113.mp3,and business is good,hinge here,to remove,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.46003374457359314,0.0,2.7421631813049316
667,667,common_voice_es_19995507.mp3,el organismo encargado de la emisión de este documento es la policía federal,the omission of this document is the federal policy,the federal police is the organization in charge of issuing this kind of documents,BLEU = 8.56 66.7/25.0/7.1/4.2 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14),0.5616018176078796,0.35525321239606955,3.7299885749816895
