,path,source_text,pred_text,ref_text,ASR_BLEU
597,common_voice_es_18648696.mp3,sólo quiero hablar contigo un minuto,i only want to talk a minute,i just want to talk to you for a minute,BLEU = 20.96 85.7/50.0/20.0/12.5 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
598,common_voice_es_18648697.mp3,¿ qué tal a tres de cinco,how about three out o five,what about three of five,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
599,common_voice_es_18649933.mp3,oficial tengo una idea,officer it has an idea,officer i have an idea,BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
600,common_voice_es_18649935.mp3,bueno voy a poner el barco al pairo  ¿ eh,well i will take you the ship to the temple a,well im going to put the ship into irons o k,BLEU = 8.91 36.4/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11)
601,common_voice_es_18649936.mp3,si creyese que puedo volar,if you believe i can fly,if i believed i can fly,BLEU = 32.47 66.7/40.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
602,common_voice_es_18649941.mp3,¡ arriba ¡ arriba  ,of course arabella,up up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2)
603,common_voice_es_18649943.mp3,no le gusta nada ir al centro de día,he does not like to leave her without a day,he doesnt like at all to go to the center on daylight,BLEU = 4.52 30.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
604,common_voice_es_18649944.mp3,uno era el nuestro,one was nest,one was ours,BLEU = 55.03 66.7/50.0/50.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
605,common_voice_es_18649945.mp3,¡ rápido ¡ agarra mi cola ,hurry lets go,hurry up hold my tail,BLEU = 14.13 33.3/25.0/25.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5)
606,common_voice_es_18649946.mp3,como no le conoces me explico tus celos,dont know its plain to you,since you dont know them they explained me about your jealousy,BLEU = 7.81 50.0/20.0/12.5/8.3 (BP = 0.435 ratio = 0.545 hyp_len = 6 ref_len = 11)
607,common_voice_es_18657259.mp3,¡ no puedo pensar en tener ese tipo de rechazo,i cant start inside that kiss,i cannot imagine having that kind of rejection,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
608,common_voice_es_18657261.mp3,lo siento he sido yo,im sorry im bad,im sorry that was me,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
609,common_voice_es_18657262.mp3,eso es lo que pasa que no te lo puedo decir,thats what happened it cant do it,thats the thing i cant tell you,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
610,common_voice_es_18657263.mp3,acurrucadas al borde del camino como si tiritasen bajo aquel sol ardiente,the passing of the road as it lay under the roof,curling up at the edge of the road as if they shiver under that hot sun,BLEU = 16.48 54.5/30.0/22.2/12.5 (BP = 0.635 ratio = 0.688 hyp_len = 11 ref_len = 16)
611,common_voice_es_18659860.mp3,piti estamos a punto de caer por un precipicio,pity we are falling for a press,piti we are about to fall off a cliff,BLEU = 10.92 42.9/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
612,common_voice_es_18659861.mp3,¿ quieres bajar ricardo no te recrees  macho,you want to down ricardo dont you have,you want to come down ricardo dont recreate man,BLEU = 30.51 75.0/57.1/33.3/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
613,common_voice_es_18663440.mp3,¿ qué es lo qué es lo que tiene ¡ ajá ¡ ahí estás ,what is the one who has you you are good,whats wrong with it uh huh there you are,BLEU = 8.39 20.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
614,common_voice_es_18663441.mp3,ya es de noche,not of night,its dark out,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
615,common_voice_es_18663442.mp3,¡ oh me creen temible aquí  pero yo no lo siento,oh myself my breath but i am sorry,oh here they think i am scary but i do not feel that way,BLEU = 7.38 50.0/28.6/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14)
616,common_voice_es_18663443.mp3,el mayordomo inclinó la cabeza tristemente,the butler entered the headquarters,the butler sadly vowed his head,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
617,common_voice_es_18663444.mp3,no te vuelvas loco pero si nos encuentras algo,you dont realize but it does not matter,dont go crazy but if you can find anything for us,BLEU = 5.00 37.5/7.1/4.2/2.5 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
618,common_voice_es_18663507.mp3,¿ qué te ha pasado,what are you doing,what happened to you,BLEU = 19.00 50.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
619,common_voice_es_18663508.mp3,pero no ha hecho falta,but i have not done,but it hasnt been necessary,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
620,common_voice_es_18663509.mp3,y lo mejor merendar con mis muchachitos,may be what you want to call me with me,and the best of it is to have a snack with my boys,BLEU = 3.70 20.0/5.6/3.1/1.8 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
621,common_voice_es_18663510.mp3,una cosa me falta por decirle,one thing is not necessary to say,i have only one thing left to say,BLEU = 16.10 57.1/33.3/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
622,common_voice_es_18663511.mp3,eso es bueno,thats good,thats good,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2)
623,common_voice_es_18664377.mp3,en un terremoto de nueve grados que me sudan las manos,in a dark background i could start,its a nine degree earthquake my hands are sweating,BLEU = 4.94 14.3/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
624,common_voice_es_18664379.mp3,me afirmé los quevedos requerí el palo  y con gentil compás de pies,such the ones like lass requires with people,i affirmed the quevedos i needed a stick and with a gentle rhythm on their feet,BLEU = 2.42 25.0/7.1/4.2/2.5 (BP = 0.368 ratio = 0.500 hyp_len = 8 ref_len = 16)
625,common_voice_es_18664383.mp3,quiero ser buena con ella,i want to be good with her,i want to be good to her,BLEU = 64.35 85.7/66.7/60.0/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
626,common_voice_es_18665840.mp3,un técnico se pondrá en contacto con usted para solucionar el problema,i technically contact with use to solution the problem,a technician will contact you to solve the problem,BLEU = 11.34 44.4/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
627,common_voice_es_18665843.mp3,¡ no hay huevos,there is no time,there are no eggs,BLEU = 19.00 50.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
628,common_voice_es_18665844.mp3,es la fantasía con que está labrado,it is the fantasy with who is laboratory,its the fantasy with what its made,BLEU = 20.56 37.5/28.6/16.7/10.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
629,common_voice_es_18665850.mp3,¡ papi ¡ papi mira ,dad have it,daddy daddy look,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
630,common_voice_es_18665851.mp3,en vuestro camarote iba a ser comedia,in fact it was comedy,in your stateroom it was going to be a comedy,BLEU = 9.35 80.0/25.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10)
631,common_voice_es_18665852.mp3,¿ no sabes,you dont know,dont you know,BLEU = 39.69 100.0/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
632,common_voice_es_18665853.mp3,¡ estamos formulando otro plan,we are formulating another plan,we are making another plan,BLEU = 30.21 80.0/50.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
633,common_voice_es_18665854.mp3,dejó de sonreír y añadió cual si todo estuviese ya resuelto,ive got it out and everything was the result,he stopped smiling and added as if all was already solved,BLEU = 4.54 22.2/6.2/3.6/2.1 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
634,common_voice_es_18666617.mp3,¿ has hablado con leonor no,no later no,have you spoken to leonor no,BLEU = 10.12 33.3/25.0/25.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
635,common_voice_es_18666619.mp3,raquel lleva una blusa de nailon,it became like a base of an island,raquel is wearing a nylon shirt,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
636,common_voice_es_18666620.mp3,me hubieran impedido que le salvara la vida a ainhoa,i had to save them because of my life,you should stopped me to save ainhoas life,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
637,common_voice_es_18666621.mp3,¡ cuidate ¡ alto  ¿ quién está allí ¡ no dispare ,i want to know you should not say,careful stop whos there dont shoot,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
638,common_voice_es_18666622.mp3,nos hemos quedado colgando,we have never made up,we found ourselves hanging,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
639,common_voice_es_18685584.mp3,acechaban por los resquicios de las barracas y  huroneando,they were done by the rescued by the barracks,they were watching by the gap of the tents and they were snooping around,BLEU = 8.18 55.6/25.0/7.1/4.2 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14)
640,common_voice_es_18685585.mp3,pero a veces no te atreves a decir las cosas,but sometimes again dont go to the things on the stairs,but sometimes you dont dare to say anything,BLEU = 8.91 36.4/10.0/5.6/3.1 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
641,common_voice_es_18685586.mp3,niño ¿ya has cogido la cabra,girl are you forgotten,boy have you trapped the goat,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
642,common_voice_es_18685590.mp3,¡ eres el juguete de un chiquillo,you are the toy of a boy,you are the toy of a little boy,BLEU = 72.90 100.0/83.3/80.0/75.0 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
643,common_voice_es_18685594.mp3,un chico abrió la puerta,one kiko opened the door,a guy opened the door,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
644,common_voice_es_18685595.mp3,usted necesita estar solo,just to be asking about it,you need to be alone,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
645,common_voice_es_18685597.mp3,me voy enseguida,i will saddle,im on my way,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
646,common_voice_es_18685598.mp3,a ver que no es malo divertirse solo,lets see its not freezing alone,lets see it isnt bad to have fun alone,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
647,common_voice_es_18687909.mp3,chile es un país,chile is a country,chile is a country,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
648,common_voice_es_18687912.mp3,no pudieron estar suspendidas en el agua,they could not be suspended in the water,they could not be suspended in the water,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
649,common_voice_es_18690580.mp3,¿qué zonas son más caras,those are the most curious,which are the most expensive areas,BLEU = 32.56 60.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
650,common_voice_es_18690581.mp3,luz de láser intermitente,lice intermittent lazier,blinking laser light,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
651,common_voice_es_18690582.mp3,¿ y si no hubiese una casualidad,and if there was no casualty,what about if it was not by chance,BLEU = 6.92 33.3/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
652,common_voice_es_18690586.mp3,quiero un ordenador por navidad,i want to order for half a crown,i want a computer for christmas,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
653,common_voice_es_18702278.mp3,basta por favor,you will see please,stop it please,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3)
654,common_voice_es_18702279.mp3,construiste una baliza de seguimiento a escondidas,they built a following bed,you built a hidden horning beacon,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
655,common_voice_es_18702280.mp3,a ver si va a ser otra trampa de los infiltrados,sometimes it is going to be another crowd,lets see if its going to be another tramp of the infiltrators,BLEU = 20.97 50.0/42.9/33.3/20.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
656,common_voice_es_18702282.mp3,yo ansiaba verme a solas con la niña chole,nancy was a single girl,i yearned to see chole girl alone,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
657,common_voice_es_18705859.mp3,derribados gallardamente sobre las cejas aquellos jaranos castoreños entoquillados de plata fanfarrones y marciales,on holidays those over the castellans of silver forests into the brown flats,knocked down on the eyebrows of those jaranos castoreños in silver swaggers and martial,BLEU = 4.28 38.5/4.2/2.3/1.2 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14)
658,common_voice_es_18705862.mp3,pero vete a la mierda hombre es que tiene que venir,but he is afraid me its coming he has to come,fuck you man they have to come,BLEU = 7.50 18.2/10.0/5.6/3.1 (BP = 1.000 ratio = 1.571 hyp_len = 11 ref_len = 7)
659,common_voice_es_18705863.mp3,palomares tiene un ruido en el pecho,palamaras has a right on the chest,palomares chest is making sounds,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
660,common_voice_es_18705864.mp3,la montserrat sale al pasacalle,monsorrato comes from the pass,la montserrat goes out to the pasacalle,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
661,common_voice_es_18705865.mp3,el viejo con grandes barbas de chivo y el mozo todavía imberbe,the old man with large brows and the mozone,the old man with a big goatee and the waiter still beardless,BLEU = 25.43 66.7/50.0/28.6/16.7 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
662,common_voice_es_18705866.mp3,en la llanura los chaparros tendían sus ramas,on the postal cards we sent his branches,they laid the branches on the plain,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
663,common_voice_es_18705867.mp3,¿ya te has tomado el jarabe,you havent taken to day,did you already take the syrup,BLEU = 8.75 20.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
664,common_voice_es_18705868.mp3,¿ dime qué hace ese botón ya verás,tell me that you should go,tell me what does this button do you will see,BLEU = 9.22 50.0/20.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10)
665,common_voice_es_18709054.mp3,estuvo encerrado en la cárcel por más de cuarenta años,he was buried in the past for forty years,they were locked up in jail for more than forty years,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
666,common_voice_es_18709055.mp3,nuestra amistad jamás morirá,our friendship never die,our friendship will never die,BLEU = 35.19 100.0/66.7/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
667,common_voice_es_18709056.mp3,querer es poder,to remove,where theres a will theres a way,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.082 ratio = 0.286 hyp_len = 2 ref_len = 7)
668,common_voice_es_18709057.mp3,la emoción la ahogaba,the emotion is larger,the emotion choked me,BLEU = 31.95 50.0/33.3/25.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4)
669,common_voice_es_18709058.mp3,¡ por favor para,please stop,please stop,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2)
670,common_voice_es_18714291.mp3,¿ y si le dan otro dinosaurio ¿ uno malo de verdad ,and to fight they die other dinosaurs alfred a dad,what if you give them another dinosaur a bad one,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
671,common_voice_es_18714292.mp3,venga va  va,come on go,come come,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.500 hyp_len = 3 ref_len = 2)
672,common_voice_es_18721315.mp3,cuando vengan y se lleven la bandeja con el yogur de fresa,when the racing half with the fear flag,when they come and take the tray with the strawberry yogurt,BLEU = 9.03 50.0/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
673,common_voice_es_18721316.mp3,quien de miel se hace moscas le comen,the one who dies is making for us,if you have something someone will ask for it,BLEU = 4.87 12.5/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
674,common_voice_es_18721317.mp3,porque voy a tirarme por la cascada,because im going to say this,because ill jump on the waterfall,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
675,common_voice_es_18721319.mp3,la joven venía en ayuda de la anciana,the young lady to the amazon,the young girl went to help the old lady,BLEU = 12.38 83.3/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
676,common_voice_es_18721401.mp3,si no nos comen vivos roberto ,if we dont leave me aback ruberto,if not they will eat us alive roberto,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
677,common_voice_es_18721402.mp3,porque te quiero,because i love,because i love you,BLEU = 71.65 100.0/100.0/100.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
678,common_voice_es_18721403.mp3,no hijo  no la he jodido ,no no i said,no my son i havent messed up,BLEU = 8.97 50.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
679,common_voice_es_18721404.mp3,eso es lo que me parece y es que al lobo,thats what i feel them and is that something,thats what it looks to me and its that to the wolf,BLEU = 8.13 44.4/12.5/7.1/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
